Respondent_Serial,ID,ReturnCode,IDType,USHOU1,MRK_SMPGRP,MRK_SMPSRC,IISPanelistID,DP_INCOME,DP_GENAGE,DP_EDUCATION_BAN,DP_HISPANIC_BAN,DP_USHHI2_der,usedu3_der,usmar2_der,EMP01_der,USRACE4_der,USRETH3_der,HADD_ZipCode_US,HCAL_REGION1_US,HCAL_REGION1_Label_abbreviation_US,HCAL_REGION1_Label_US,HCAL_Region3_US,HCAL_Region3_Label_US,HCAL_Region2_US,HCAL_Region2_Label_US,HCAL_AGGLO_CODE_US,HCAL_AGGLO_CODE_Label_US,HCAL_MktSize_US,HCAL_MktSize_Label_US,HCAL_STDMKTSIZE_US,HCAL_STDMKTSIZE_Label_US,HCAL_STDREGION_4CODES_US,HCAL_STDREGION_4CODES_Label_US,HCAL_STDREGION_US,HCAL_STDREGION_Label_US,TimeZone_US,Time_Zone_Label_US,NielsenCountySizeCode_US,QMktSize_1_1,QMktSize_2_1,QMktSize_3_1,QMktSize_4_1,QMktSize_5_1,QMktSize_6_1,QMktSize_7_1,QMktSize_8_1,QMktSize_9_1,QMktSize_10_1,QMktSize_11_1,QMktSize_12_1,QMktSize_13_1,QMktSize_14_1,QMktSize_15_1,QMktSize_16_1,QMktSize_17_1,QMktSize_18_1,QMktSize_19_1,QMktSize_20_1,QMktSize_21_1,QMktSize_22_1,QMktSize_23_1,QMktSize_24_1,QMktSize_25_1,QMktSize_26_1,QMktSize_27_1,QMktSize_28_1,QMktSize_29_1,QMktSize_30_1,QMktSize_31_1,QMktSize_32_1,QMktSize_33_1,QMktSize_34_1,QMktSize_35_1,QMktSize_36_1,QMktSize_37_1,QMktSize_38_1,QMktSize_39_1,QMktSize_40_1,QMktSize_41_1,QMktSize_42_1,QMktSize_43_1,QMktSize_44_1,QMktSize_45_1,QMktSize_46_1,QMktSize_47_1,QMktSize_48_1,QMktSize_49_1,QMktSize_50_1,QMktSize_51_1,QMktSize_52_1,QMktSize_53_1,QMktSize_54_1,QMktSize_55_1,QMktSize_56_1,QMktSize_57_1,QMktSize_58_1,QMktSize_59_1,QMktSize_60_1,QMktSize_61_1,QMktSize_62_1,QMktSize_63_1,QMktSize_64_1,QMktSize_65_1,QMktSize_66_1,QMktSize_67_1,QMktSize_68_1,QMktSize_69_1,QMktSize_70_1,QMktSize_71_1,QMktSize_72_1,QMktSize_73_1,QMktSize_74_1,QMktSize_75_1,QMktSize_76_1,QMktSize_77_1,QMktSize_78_1,QMktSize_79_1,QMktSize_80_1,QMktSize_81_1,QMktSize_82_1,QMktSize_83_1,QMktSize_84_1,QMktSize_85_1,QMktSize_86_1,QMktSize_87_1,QMktSize_88_1,QMktSize_89_1,QMktSize_90_1,QMktSize_91_1,QMktSize_92_1,QMktSize_93_1,QMktSize_94_1,QMktSize_95_1,QMktSize_96_1,QMktSize_97_1,QMktSize_98_1,QMktSize_99_1,ZIP_3DIGIT,ZIP_5DIGIT,State_Recoded,USHHI2,DMA,DP_ETHNICITY_BAN,Weightvar,resp_gender,resp_age,resp_age_long,REGION4,US09KID,US09KAB01,US09KAB02,US09KAB03,US09KAB04,US09KAB05,US09KAB06,US09KAB07,US09KAB08,US09KAB09,US09KAB10,US09KAB11,US09KAB12,US09KAB13,US09KAB14,US09KAB15,US09KAB16,US09KAB17,US09KAB18,US09KAB19,US09KAG01,US09KAG02,US09KAG03,US09KAG04,US09KAG05,US09KAG06,US09KAG07,US09KAG08,US09KAG09,US09KAG10,US09KAG11,US09KAG12,US09KAG13,US09KAG14,US09KAG15,US09KAG16,US09KAG17,US09KAG18,US09KAG19,USMAR2,STATE,US09KAB_AG_merged01,US09KAB_AG_merged02,US09KAB_AG_merged03,US09KAB_AG_merged04,US09KAB_AG_merged05,US09KAB_AG_merged06,US09KAB_AG_merged07,US09KAB_AG_merged08,US09KAB_AG_merged09,US09KAB_AG_merged10,US09KAB_AG_merged11,US09KAB_AG_merged12,US09KAB_AG_merged13,US09KAB_AG_merged14,US09KAB_AG_merged15,US09KAB_AG_merged16,US09KAB_AG_merged17,US09KAB_AG_merged18,US09KAB_AG_merged19,Age_pres,GENAGE_der,MRK_STATUS_DWD,MRK_START_TIME_DWD,MRK_END_TIME_DWD,MRK_DIFF_TIME_DWD,QUOTA_DWD,QUOTA_CAN_GENDER_DWD,QUOTA_CAN_AGERANGE_DWD,QUOTA_CAN_REGION_DWD,DWD1,DWD1_4,DWD2,DWD3,DWD4,DWD5,QUOTAROTDWD1,QUOTAROTDWD2,DWD6,DWD6_5,QUOTA_HEADSLINES_ATOE1,QUOTA_HEADSLINES_ATOE2,QUOTA_HEADSLINES_ATOE3,QUOTA_HEADSLINES_ATOE4,QUOTA_HEADSLINES_ATOE5,QUOTA_HEADSLINES_FTOK1,QUOTA_HEADSLINES_FTOK2,QUOTA_HEADSLINES_FTOK3,QUOTA_HEADSLINES_FTOK4,QUOTA_HEADSLINES_FTOK5,QUOTA_HEADSLINES_FTOK6,MRK_ORD_LOOPDWD7_DWD8_A_ORD_LOOPDWD7_DWD8,MRK_ORD_LOOPDWD7_DWD8_B_ORD_LOOPDWD7_DWD8,MRK_ORD_LOOPDWD7_DWD8_C_ORD_LOOPDWD7_DWD8,MRK_ORD_LOOPDWD7_DWD8_D_ORD_LOOPDWD7_DWD8,MRK_ORD_LOOPDWD7_DWD8_E_ORD_LOOPDWD7_DWD8,MRK_ORD_LOOPDWD7_DWD8_F_ORD_LOOPDWD7_DWD8,MRK_ORD_LOOPDWD7_DWD8_G_ORD_LOOPDWD7_DWD8,MRK_ORD_LOOPDWD7_DWD8_H_ORD_LOOPDWD7_DWD8,MRK_ORD_LOOPDWD7_DWD8_I_ORD_LOOPDWD7_DWD8,MRK_ORD_LOOPDWD7_DWD8_J_ORD_LOOPDWD7_DWD8,MRK_ORD_LOOPDWD7_DWD8_K_ORD_LOOPDWD7_DWD8,ProgCtrLOOPDWD7_DWD8,LOOPDWD7_DWD8_A_DWD7,LOOPDWD7_DWD8_B_DWD7,LOOPDWD7_DWD8_C_DWD7,LOOPDWD7_DWD8_D_DWD7,LOOPDWD7_DWD8_E_DWD7,LOOPDWD7_DWD8_F_DWD7,LOOPDWD7_DWD8_G_DWD7,LOOPDWD7_DWD8_H_DWD7,LOOPDWD7_DWD8_I_DWD7,LOOPDWD7_DWD8_J_DWD7,LOOPDWD7_DWD8_K_DWD7,LOOPDWD7_DWD8_A_DWD8,LOOPDWD7_DWD8_B_DWD8,LOOPDWD7_DWD8_C_DWD8,LOOPDWD7_DWD8_D_DWD8,LOOPDWD7_DWD8_E_DWD8,LOOPDWD7_DWD8_F_DWD8,LOOPDWD7_DWD8_G_DWD8,LOOPDWD7_DWD8_H_DWD8,LOOPDWD7_DWD8_I_DWD8,LOOPDWD7_DWD8_J_DWD8,LOOPDWD7_DWD8_K_DWD8,GRID_DWD9_1_DWD9,GRID_DWD9_2_DWD9,GRID_DWD9_3_DWD9,GRID_DWD9_4_DWD9,GRID_DWD9_5_DWD9,GRID_DWD9_6_DWD9,DWD10,GRID_DWD11_1_DWD11,GRID_DWD11_2_DWD11,GRID_DWD11_3_DWD11,GRID_DWD11_4_DWD11,GRID_DWD11_5_DWD11,GRID_DWD11_6_DWD11,GRID_DWD11_7_DWD11,GRID_DWD11_8_DWD11,GRID_DWD11_9_DWD11,GRID_DWD11_10_DWD11,GRID_DWD11_11_DWD11,GRID_DWD11_12_DWD11,GRID_DWD11_13_DWD11,GRID_DWD11_14_DWD11,GRID_DWD11_15_DWD11,MRK_ORDER_DWD11_1_MRK_ORDER_DWD11,MRK_ORDER_DWD11_2_MRK_ORDER_DWD11,MRK_ORDER_DWD11_3_MRK_ORDER_DWD11,MRK_ORDER_DWD11_4_MRK_ORDER_DWD11,MRK_ORDER_DWD11_5_MRK_ORDER_DWD11,MRK_ORDER_DWD11_6_MRK_ORDER_DWD11,MRK_ORDER_DWD11_7_MRK_ORDER_DWD11,MRK_ORDER_DWD11_8_MRK_ORDER_DWD11,MRK_ORDER_DWD11_9_MRK_ORDER_DWD11,MRK_ORDER_DWD11_10_MRK_ORDER_DWD11,MRK_ORDER_DWD11_11_MRK_ORDER_DWD11,MRK_ORDER_DWD11_12_MRK_ORDER_DWD11,MRK_ORDER_DWD11_13_MRK_ORDER_DWD11,MRK_ORDER_DWD11_14_MRK_ORDER_DWD11,MRK_ORDER_DWD11_15_MRK_ORDER_DWD11,MARK_START_TIME_DWD,MARK_END_TIME_DWD,MARK_DIFF_TIME_DWD,Section_Version_DWD,LOOPDWD7_DWD8CNT,LOOPDWD7_DWD8CNT1,Wavemarker,RACE_wgt,CurrentMonth,CurrentYear,KIDS01,USRACE41,USRACE42,USRACE43,USRACE44,USRACE45,USRACE46,USRACE47,COUNTRY10,INDHH1001,INDHH1002,INDHH1003,INDHH1004,INDHH1005,INDHH1006,INDHH1007,INDHH1008,INDHH1009,INDHH1010,INDHH1011,INDHH1012,INDHH1013,INDHH1014,INDHH1015,INDHH1016,INDHH1017,INDHH1018,INDHH1019,INDHH1020,INDHH1021,INDHH1022,INDHH1023,INDHH1024,INDHH1025,INDHH1026,INDHH1027,INDHH1028,INDHH1029,INDHH1030,INDHH1031,INDHH1032,INDHH1033,INDHH1034,INDHH1035,INDHH1036,USEDU3,USRETH3,PGS01,EMP01,DKIDS01_1_DKIDS01_Gender,DKIDS01_2_DKIDS01_Gender,DKIDS01_3_DKIDS01_Gender,DKIDS01_4_DKIDS01_Gender,DKIDS01_5_DKIDS01_Gender,DKIDS01_6_DKIDS01_Gender,DKIDS01_7_DKIDS01_Gender,DKIDS01_8_DKIDS01_Gender,DKIDS01_9_DKIDS01_Gender,DKIDS01_10_DKIDS01_Gender,DKIDS01_11_DKIDS01_Gender,DKIDS01_12_DKIDS01_Gender,DKIDS01_1_DKIDS01_YoB,DKIDS01_2_DKIDS01_YoB,DKIDS01_3_DKIDS01_YoB,DKIDS01_4_DKIDS01_YoB,DKIDS01_5_DKIDS01_YoB,DKIDS01_6_DKIDS01_YoB,DKIDS01_7_DKIDS01_YoB,DKIDS01_8_DKIDS01_YoB,DKIDS01_9_DKIDS01_YoB,DKIDS01_10_DKIDS01_YoB,DKIDS01_11_DKIDS01_YoB,DKIDS01_12_DKIDS01_YoB,DKIDS01_1_DKIDS01_MoB,DKIDS01_2_DKIDS01_MoB,DKIDS01_3_DKIDS01_MoB,DKIDS01_4_DKIDS01_MoB,DKIDS01_5_DKIDS01_MoB,DKIDS01_6_DKIDS01_MoB,DKIDS01_7_DKIDS01_MoB,DKIDS01_8_DKIDS01_MoB,DKIDS01_9_DKIDS01_MoB,DKIDS01_10_DKIDS01_MoB,DKIDS01_11_DKIDS01_MoB,DKIDS01_12_DKIDS01_MoB,DKIDS01_1_DKIDS01_Rel,DKIDS01_2_DKIDS01_Rel,DKIDS01_3_DKIDS01_Rel,DKIDS01_4_DKIDS01_Rel,DKIDS01_5_DKIDS01_Rel,DKIDS01_6_DKIDS01_Rel,DKIDS01_7_DKIDS01_Rel,DKIDS01_8_DKIDS01_Rel,DKIDS01_9_DKIDS01_Rel,DKIDS01_10_DKIDS01_Rel,DKIDS01_11_DKIDS01_Rel,DKIDS01_12_DKIDS01_Rel
1118,1100962717,9,1,1,1,2,,4,3,4,2,8,4,3,4,1,2,23702,51,47,Virginia,51740,PORTSMOUTH CITY,544,"Norfolk-Portsmouth-Newport News, VA",47260,"Virginia Beach-Norfolk-Newport News, VA-NC",5,"1,000,000-2,499,999",2,1M-4.9M,3,South,5,South Atlantic,5,Eastern (GMT -05:00),2,,,,,,,544,,,,,,,,,,,,,,,,23702,,,,,,,,South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,23702,47,18,544.0,1,0.6707553235567402,1,55,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,1,,,,1,,,,3,,,,3.0,4,0,1,2.0,,1,0,0,1,1,1,1,0,0,1,0,3.0,,,6.0,2.0,1.0,5.0,,,4.0,,6,2.0,,,2.0,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,8,8,8,8,8,8,8,5,5,3,5,5,5,5,3,5,5,4,5,3,5,3,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,13699832949,13699833126,177,3,,,2,1,11,2016,0,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,1136107560,9,1,1,1,2,,4,5,5,2,8,5,2,8,1,2,83501,16,13,Idaho,16069,NEZ PERCE,881,"Spokane, WA",30300,"Lewiston, ID-WA",1,"10,000-99,999",1,<1M,4,West,8,Mountain,8,Pacific (GMT -08:00),4,,,,,,,881,,,,,,,,,,,,,,,,83501,,,,,,,,West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,83501,13,17,881.0,1,0.5865765634967428,2,47,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,1,,,,1,,,,1,,2.0,,,4,1,0,1.0,,1,1,0,1,0,1,0,1,0,1,0,1.0,4.0,,3.0,,2.0,,6.0,,5.0,,6,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,4.0,4.0,,4.0,,2.0,,1.0,,4.0,,1,1,8,1,1,1,8,4,4,1,3,3,4,4,1,4,4,2,2,4,4,4,1,1,2,2,1,2,2,1,1,2,2,1,1,2,1,13699832967,13699833198,231,3,6.0,2.0,2,1,11,2016,0,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,C1440267530,9,1,3,1,3,,2,4,3,3,5,3,3,7,4,3,94110,6,5,California,06075,SAN FRANCISCO,807,"San Francisco-Oakland-San Jose, CA",41860,"San Francisco-Oakland-Hayward, CA",6,"2,500,000-4,999,999",2,1M-4.9M,4,West,9,Pacific,8,Pacific (GMT -08:00),1,,,,,,,807,,,,,,,,,,,,,,,,94110,,,,,,,,West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941,94110,5,8,807.0,3,0.7852504118646498,2,32,32,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,,,,1,,,,1,,2.0,,,1,0,1,,,1,1,1,0,0,1,0,0,0,1,1,6.0,2.0,1.0,,,3.0,,,,5.0,4.0,6,2.0,2.0,2.0,,,1.0,,,,2.0,1.0,,,,,,3.0,,,,,2.0,1,1,2,8,3,1,1,5,5,3,1,3,5,3,3,4,5,4,3,3,5,5,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,13699833008,13699833253,245,3,2.0,1.0,2,4,11,2016,1,0,0,0,0,0,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,6,2.0,,,,,,,,,,,,2011.0,,,,,,,,,,,,8.0,,,,,,,,,,,,1.0,,,,,,,,,,,
1122,1140276034,9,1,1,1,2,,5,2,6,2,9,6,3,1,1,2,13350,36,33,New York,36043,HERKIMER,526,"Utica, NY",46540,"Utica-Rome, NY",3,"250,000-499,999",1,<1M,1,Northeast,2,Middle Atlantic,5,Eastern (GMT -05:00),3,,,,,,,526,,,,,,,,,,,,,,,,13350,,,,,,,,Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,13350,33,20,526.0,1,1.0537604935099656,1,35,35,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2,1,,,,1,,,,2,,,2.0,,4,1,0,2.0,,1,0,0,1,1,0,1,1,1,0,0,3.0,,,4.0,2.0,,1.0,6.0,5.0,,,6,3.0,,,1.0,3.0,,1.0,1.0,3.0,,,,,,2.0,,,2.0,2.0,,,,3,3,5,4,2,3,3,4,3,1,1,2,2,3,4,3,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,13699833035,13699833288,253,3,3.0,3.0,2,1,11,2016,2,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,1,1,1.0,1.0,,,,,,,,,,,2003.0,2010.0,,,,,,,,,,,2.0,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
1124,1070053196,9,1,1,1,1,1070053196,3,3,6,2,7,6,5,4,1,2,18020,42,39,Pennsylvania,42095,NORTHAMPTON,504,"Philadelphia, PA",10900,"Allentown-Bethlehem-Easton, PA-NJ",4,"500,000-999,999",1,<1M,1,Northeast,2,Middle Atlantic,5,Eastern (GMT -05:00),2,,,,,,,504,,,,,,,,,,,,,,,,18020,,,,,,,,Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,18020,39,12,504.0,1,0.6626310774988031,1,66,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,1,,,,1,,,,4,libertarian,,,3.0,4,1,0,2.0,,1,0,1,1,0,1,0,0,0,1,1,4.0,,5.0,1.0,,2.0,,,,3.0,6.0,6,2.0,,1.0,3.0,,2.0,,,,2.0,1.0,,,1.0,,,,,,,,1.0,8,8,8,8,8,3,8,4,4,4,4,4,5,5,4,4,4,4,4,4,1,4,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,13699833184,13699833378,194,3,2.0,2.0,2,1,11,2016,0,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,1143507540,9,1,1,1,2,,4,1,4,1,8,4,3,1,1,1,92154,6,5,California,06073,SAN DIEGO,825,"San Diego, CA",41740,"San Diego-Carlsbad, CA",6,"2,500,000-4,999,999",2,1M-4.9M,4,West,9,Pacific,8,Pacific (GMT -08:00),1,,,,,,,825,,,,,,,,,,,,,,,,92154,,,,,,,,West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,92154,5,16,825.0,1,2.071379650673892,1,30,30,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,1,1,,,,1,,,,1,,1.0,,,4,0,1,1.0,,1,0,1,1,0,0,0,0,1,1,1,1.0,,3.0,6.0,,,,,2.0,5.0,4.0,6,3.0,,1.0,2.0,,,,,2.0,3.0,1.0,,,2.0,,,,,,,,2.0,2,3,8,8,8,2,2,3,2,3,1,5,5,5,2,5,4,3,2,3,3,1,1,2,1,2,2,2,1,1,1,2,1,2,2,1,1,13699834234,13699834360,126,3,2.0,2.0,2,5,11,2016,4,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,1,2.0,1.0,2.0,2.0,,,,,,,,,2004.0,2008.0,2010.0,2013.0,,,,,,,,,1.0,6.0,8.0,10.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
1126,C1440268089,9,1,3,1,3,,1,4,2,2,1,2,2,8,1,2,40964,21,18,Kentucky,21095,HARLAN,557,"Knoxville, TN",99921,Unassigned area in KY,9,Non CBSA,4,Non metro,3,South,6,East South Central,5,Eastern (GMT -05:00),4,,,,,,,557,,,,,,,,,,,,,,,,40964,,,,,,,,South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,40964,18,1,557.0,1,0.7212224401436894,2,32,32,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,,,,1,,,,3,,,,2.0,1,1,0,,,0,0,1,1,1,0,0,1,1,1,0,,,4.0,1.0,2.0,,,3.0,6.0,5.0,,6,,,3.0,3.0,3.0,,,3.0,3.0,3.0,,,,,,,,,,,,,1,7,8,8,4,6,3,2,3,4,1,3,4,3,1,5,4,3,2,2,5,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,13699833427,13699833818,391,3,,,2,1,11,2016,1,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,4,2.0,,,,,,,,,,,,1999.0,,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,
1127,1054086992,9,1,1,1,2,,5,2,6,2,10,6,3,1,1,2,46321,18,15,Indiana,18089,LAKE,602,"Chicago, IL",16980,"Chicago-Naperville-Elgin, IL-IN-WI",7,"5,000,000 +",3,5M+,2,Midwest,3,East North Central,6,Central (GMT -06:00),1,,,,,,,602,,,,,,,,,,,,,,,,46321,,,,,,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,46321,15,23,602.0,3,1.2397272146026186,1,39,39,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,2,1,,,,1,,,,3,,,,1.0,4,1,0,1.0,,1,0,1,1,0,1,0,1,0,0,1,2.0,,6.0,3.0,,5.0,,1.0,,,4.0,6,2.0,,2.0,2.0,,2.0,,1.0,,,1.0,,,,,,,,2.0,,,2.0,3,4,8,8,4,3,4,5,3,1,2,3,4,5,1,5,3,2,2,3,5,4,2,1,2,2,1,1,2,1,1,1,1,2,2,2,1,13699833049,13699833389,340,3,2.0,2.0,2,1,11,2016,2,1,0,0,1,0,0,0,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,1,1.0,2.0,,,,,,,,,,,2005.0,1999.0,,,,,,,,,,,3.0,8.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
1128,C1440268401,9,1,1,1,3,,2,5,3,2,5,3,3,7,1,2,48312,26,23,Michigan,26099,MACOMB,505,"Detroit, MI",19820,"Detroit-Warren-Dearborn, MI",6,"2,500,000-4,999,999",2,1M-4.9M,2,Midwest,3,East North Central,5,Eastern (GMT -05:00),1,,,,,,,505,,,,,,,,,,,,,,,,48312,,,,,,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,48312,23,7,505.0,1,0.7004765630593702,2,52,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,1,,,,1,,,,3,,,,3.0,1,1,0,,,1,0,1,1,0,1,1,0,0,1,0,1.0,,6.0,3.0,,4.0,5.0,,,2.0,,6,3.0,,2.0,3.0,,2.0,2.0,,,3.0,,,,,,,,,,,,,1,1,7,8,7,3,7,4,3,3,1,3,5,4,3,4,4,3,3,3,5,2,1,2,2,1,1,1,2,1,2,2,1,2,2,1,1,13699832853,13699833008,155,3,,,2,1,11,2016,0,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,1053794379,9,1,3,1,2,,3,4,6,2,7,6,2,1,1,2,54016,55,50,Wisconsin,55109,SAINT CROIX,613,"Minneapolis-St. Paul, MN",33460,"Minneapolis-St. Paul-Bloomington, MN-WI",6,"2,500,000-4,999,999",2,1M-4.9M,2,Midwest,3,East North Central,6,Central (GMT -06:00),1,,,,,,,613,,,,,,,,,,,,,,,,54016,,,,,,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,54016,50,11,613.0,1,0.6887306714899389,2,32,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,1,,,,1,,,,3,,,,2.0,4,1,0,3.0,,0,1,1,0,1,1,0,0,1,1,0,,5.0,4.0,,6.0,2.0,,,1.0,3.0,,6,,2.0,2.0,,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,1,3,8,1,5,4,6,4,4,4,1,2,3,4,4,5,4,4,4,5,2,3,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,13699836931,13699837089,158,3,,,2,1,11,2016,0,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
